Date,Sum of Nitric oxide,Sum of Nitrogen dioxide,Sum of Nitrogen oxides as nitrogen dioxide
01/12/2018,52.90375,658.53221,739.65013
02/12/2018,41.78551,436.99441,501.0646
03/12/2018,78.8068,416.83405,537.66942
04/12/2018,249.51761,628.67554,1011.26387
05/12/2018,335.95817,938.17516,1453.30384
06/12/2018,68.4494,675.24565,780.19996
07/12/2018,170.02334,706.60489,967.30371
08/12/2018,75.40327,523.88048,639.49713
09/12/2018,258.47507,822.51479,1218.83763
10/12/2018,537.36512,1342.76893,2166.71727
11/12/2018,1217.45404,1364.62966,3231.36648
12/12/2018,390.6153,1002.2084,1601.14349
13/12/2018,1046.59869,1130.09908,2734.8614
14/12/2018,588.51775,1011.47562,1913.85692
15/12/2018,232.00686,758.52934,1114.26823
16/12/2018,97.47484,863.5051,1012.96442
17/12/2018,210.2735,989.33086,1311.74567
18/12/2018,90.23676,579.94678,718.30786
19/12/2018,69.00229,828.91127,934.71329
20/12/2018,67.67343,724.76255,828.52703
21/12/2018,71.79216,645.15515,755.23492
22/12/2018,122.65951,855.30519,1043.38046
23/12/2018,101.04059,755.41972,910.34643
24/12/2018,556.8272,1114.27098,1968.06079
25/12/2018,1412.67813,1130.72658,3296.80284
26/12/2018,103.13215,761.2444,917.24778
27/12/2018,2889.36261,1606.91766,6037.21186
28/12/2018,1704.85974,1311.20007,3925.28188
29/12/2018,219.90491,953.10746,1290.29027
30/12/2018,287.51967,999.37489,1440.23221
31/12/2018,192.30146,864.61806,1159.47613
01/01/2019,200.90905,892.66309,1200.71934
02/01/2019,241.50077,1024.52662,1394.82264
03/01/2019,185.55607,1003.64902,1288.16438
04/01/2019,326.86533,1049.0455,1550.23194
05/01/2019,322.62703,1238.40521,1733.09306
06/01/2019,346.36257,1321.4029,1852.48477
07/01/2019,187.12718,1125.92617,1412.85048
08/01/2019,358.0993,1069.41927,1618.49716
09/01/2019,370.18277,1149.32018,1716.92586
10/01/2019,889.20898,1453.73806,2817.17281
11/01/2019,517.9211,1302.01922,2096.15381
12/01/2019,190.89642,1004.32223,1297.02598
13/01/2019,129.56442,695.03767,893.70027
14/01/2019,347.46042,1130.14441,1662.90962
15/01/2019,86.70519,870.81842,1003.76451
16/01/2019,97.65554,749.79272,899.52911
17/01/2019,468.23845,1223.41595,1941.37157
18/01/2019,469.6547,1261.40594,1981.53306
19/01/2019,326.61282,910.69956,1411.49891
20/01/2019,591.19431,1225.15998,2131.64527
21/01/2019,654.9179,1016.56509,2020.75851
22/01/2019,299.23815,1153.87634,1612.70172
23/01/2019,715.35186,1276.20478,2373.0623
24/01/2019,1359.42453,1659.87969,3744.30156
25/01/2019,479.06699,1324.76624,2059.32536
26/01/2019,43.91181,569.40782,636.73832
27/01/2019,192.31548,620.62079,915.50041
28/01/2019,51.21453,204.35715,282.88499
29/01/2019,87.45796,382.19096,516.29127
30/01/2019,687.71249,1352.38519,2406.86297
31/01/2019,1711.93724,1518.48062,4143.41443
01/02/2019,455.0617,1011.29624,1709.04777
02/02/2019,337.66663,905.06841,1422.81666
03/02/2019,222.07843,896.5067,1237.0222
04/02/2019,155.32867,798.20912,1036.37639
05/02/2019,184.48039,846.10723,1128.97318
06/02/2019,117.62382,819.94507,1000.29915
07/02/2019,75.87907,539.46346,655.80975
08/02/2019,37.32017,420.84304,478.06654
09/02/2019,41.06359,364.03589,426.99918
10/02/2019,195.35242,832.42979,1131.96595
11/02/2019,299.65649,1016.81445,1476.28137
12/02/2019,151.473,905.58546,1137.84079
13/02/2019,113.49267,793.4177,967.43733
14/02/2019,544.56436,1268.33001,2103.31699
15/02/2019,862.64552,1364.28953,2686.99418
16/02/2019,122.69534,975.80167,1163.9319
17/02/2019,97.97472,739.34597,889.57181
18/02/2019,93.7878,789.41719,933.22314
19/02/2019,93.43027,687.91404,831.17176
20/02/2019,67.54425,583.05346,686.61984
21/02/2019,72.1876,699.55033,810.23646
22/02/2019,1012.27267,1362.09705,2914.22684
23/02/2019,669.31306,1094.94917,2121.21482
24/02/2019,1147.16322,1546.90881,3305.86784
25/02/2019,1796.75063,1950.6982,4705.67738
26/02/2019,2222.24516,2152.37186,5559.76688
27/02/2019,1406.31753,1806.45964,3962.78309
28/02/2019,194.25246,1160.17068,1458.02032
01/03/2019,246.7753,1041.23283,1419.61626
02/03/2019,67.50487,481.60589,585.11185
03/03/2019,22.17603,235.39451,269.39726
04/03/2019,138.45908,611.17985,823.48081
05/03/2019,56.558,514.43131,601.15234
06/03/2019,49.53267,467.52024,543.46923
07/03/2019,113.07159,594.57967,767.95368
08/03/2019,115.8887,750.7966,928.49011
09/03/2019,77.31385,566.72369,685.26992
10/03/2019,128.83167,651.51402,849.05319
11/03/2019,211.69253,864.54494,1189.13557
12/03/2019,87.63226,581.7345,716.10206
13/03/2019,191.96674,777.29087,1071.63576
14/03/2019,161.06296,767.97414,1014.93389
15/03/2019,111.20709,563.96623,734.48143
16/03/2019,23.41922,224.52398,260.43293
17/03/2019,173.52781,859.59507,1125.66731
18/03/2019,321.78386,1303.06569,1796.4607
19/03/2019,115.29422,851.30923,1028.09125
20/03/2019,104.48761,757.6754,917.88749
21/03/2019,208.52099,834.7602,1154.4879
22/03/2019,57.95039,563.45219,652.30816
23/03/2019,275.61661,1047.55826,1470.16451
24/03/2019,183.71127,1004.2226,1285.9093
25/03/2019,210.83844,915.04146,1238.32252
26/03/2019,360.64551,1389.77288,1942.75492
27/03/2019,252.78518,1137.62582,1525.22433
28/03/2019,158.73992,1110.83473,1354.23252
29/03/2019,406.17447,1243.15073,1865.94293
30/03/2019,824.76458,1401.64333,2666.26474
31/03/2019,97.07443,587.3097,736.15509
01/04/2019,204.0746,895.63517,1208.54519
02/04/2019,222.73332,1099.93627,1441.45591
03/04/2019,253.97643,1102.73658,1492.1616
04/04/2019,94.91677,689.22682,834.76383
05/04/2019,153.26426,855.59242,1090.59436
06/04/2019,130.09945,683.01763,882.50068
07/04/2019,203.90895,709.40701,1022.063
08/04/2019,334.77951,1140.44019,1653.76159
09/04/2019,231.96654,893.18127,1248.85833
10/04/2019,163.68941,612.38867,863.37563
11/04/2019,154.28336,810.81493,1047.37943
12/04/2019,164.30069,867.76418,1119.6884
13/04/2019,119.92718,689.64329,873.52909
14/04/2019,100.20953,695.18987,848.84237
15/04/2019,242.34203,1116.5526,1488.13848
16/04/2019,402.62196,1424.82562,2042.17064
17/04/2019,270.83804,1286.36186,1701.64107
18/04/2019,294.40829,1231.29327,1682.71299
19/04/2019,105.98149,1087.70469,1250.20735
20/04/2019,69.28144,924.97779,1031.20784
21/04/2019,62.37338,1029.04351,1124.68137
22/04/2019,119.41118,1440.00277,1623.09733
23/04/2019,285.07577,1414.44723,1851.55731
24/04/2019,206.16286,941.10318,1257.21517
25/04/2019,42.86358,445.91325,511.63645
26/04/2019,44.18626,444.48419,512.2355
27/04/2019,136.06133,638.27809,846.90259
28/04/2019,133.05168,718.62863,922.63831
29/04/2019,206.32739,925.88882,1242.25308
30/04/2019,175.13434,1102.12819,1370.66378
01/05/2019,177.32776,1074.4066,1346.30539
02/05/2019,204.83632,1014.39166,1328.46966
03/05/2019,230.47512,919.77337,1273.16365
04/05/2019,128.99593,590.98688,788.77785
05/05/2019,79.86404,533.77317,656.22961
06/05/2019,225.19851,894.71161,1240.0111
07/05/2019,63.10623,546.50124,643.2628
08/05/2019,71.78762,667.05802,777.13081
09/05/2019,185.04848,891.261,1174.99799
10/05/2019,73.19458,509.76452,621.99465
11/05/2019,82.99687,732.01998,859.28001
12/05/2019,96.90366,698.83303,847.41654
13/05/2019,166.02213,850.20794,1104.77166
14/05/2019,273.84794,961.05365,1380.948
15/05/2019,237.27594,1066.15086,1429.96887
16/05/2019,201.76096,865.16582,1174.5283
17/05/2019,128.59225,685.72105,882.89308
18/05/2019,94.03195,866.65457,1010.83483
19/05/2019,92.80337,734.45087,876.74733
20/05/2019,128.55627,811.87689,1008.99369
21/05/2019,112.65705,693.47713,866.21551
22/05/2019,67.85843,568.11472,672.16283
23/05/2019,54.05655,482.94156,565.82715
24/05/2019,105.64956,673.35713,835.35079
25/05/2019,128.23861,600.55512,797.18486
26/05/2019,33.30066,255.51099,306.57128
27/05/2019,50.56656,385.79447,463.32881
28/05/2019,126.26156,532.83282,726.43115
29/05/2019,48.68967,424.94278,499.59923
30/05/2019,54.51348,286.70795,370.29411
31/05/2019,46.80368,260.61119,332.37586
01/06/2019,63.79939,347.5333,445.35766
02/06/2019,22.06212,234.27473,268.10286
03/06/2019,31.22421,226.43362,274.3101
04/06/2019,137.09623,648.85324,859.06453
05/06/2019,27.72748,216.93985,259.45465
06/06/2019,46.32092,316.486,387.51036
07/06/2019,185.81193,857.75342,1142.66103
08/06/2019,31.41199,159.44166,207.60603
09/06/2019,33.36623,227.5478,278.70855
10/06/2019,171.08938,728.07362,990.407
11/06/2019,125.84421,529.24251,722.20092
12/06/2019,104.62119,640.86236,801.27926
13/06/2019,42.26725,406.68358,471.49243
14/06/2019,40.6539,315.59428,377.9293
15/06/2019,35.018,279.73254,333.42601
16/06/2019,32.94971,185.16527,235.68745
17/06/2019,35.84952,254.42829,309.39678
18/06/2019,111.82411,793.67624,965.13746
19/06/2019,94.47218,663.66215,808.51741
20/06/2019,60.87766,417.4943,510.83873
21/06/2019,92.15975,491.11795,632.42758
22/06/2019,42.06422,458.25197,522.74951
23/06/2019,57.19269,629.74943,717.44362
24/06/2019,104.92266,748.13343,909.01254
25/06/2019,112.85143,755.62447,928.6609
26/06/2019,110.45056,402.93118,572.28631
27/06/2019,101.44073,365.48679,521.02703
28/06/2019,161.01931,622.60143,869.49425
29/06/2019,125.05915,662.27332,854.028
30/06/2019,30.5694,188.93227,235.80466
01/07/2019,84.98661,314.95283,445.26384
02/07/2019,111.67811,447.10149,618.33879
03/07/2019,131.08285,655.18954,856.18041
04/07/2019,115.10465,675.4055,851.89682
05/07/2019,64.76061,526.76765,626.06588
06/07/2019,112.26423,422.82106,594.95714
07/07/2019,85.90766,383.89298,515.61615
08/07/2019,122.24494,591.84791,779.28743
09/07/2019,58.44118,452.28602,541.89456
10/07/2019,70.80114,420.55906,529.11925
11/07/2019,84.11793,449.68408,578.66306
12/07/2019,126.28846,421.86109,615.50068
13/07/2019,98.20391,326.0011,476.57826
14/07/2019,73.98624,276.28823,389.73221
15/07/2019,76.36218,269.3627,386.44974
16/07/2019,79.33194,513.11126,634.7519
17/07/2019,47.50024,396.37699,469.20961
18/07/2019,83.49375,415.62106,543.643
19/07/2019,91.82989,421.40058,562.20445
20/07/2019,46.05533,185.46601,256.08323
21/07/2019,34.86309,192.77012,246.22607
22/07/2019,41.29826,192.53986,255.86296
23/07/2019,159.02398,968.14728,1211.98061
24/07/2019,27.84977,390.91891,433.62129
30/07/2019,18.55453,212.49275,240.94262
31/07/2019,59.81411,355.62493,447.33863
01/08/2019,99.41101,633.91089,786.339
02/08/2019,105.40968,654.91218,816.53808
03/08/2019,95.07872,603.66695,749.45227
04/08/2019,60.36404,547.64828,640.20515
05/08/2019,39.14205,328.50552,388.52245
06/08/2019,33.17721,242.56132,293.43228
07/08/2019,39.81626,316.62472,377.67545
08/08/2019,50.39978,364.95405,442.23258
09/08/2019,42.38775,335.35061,400.34419
10/08/2019,27.17147,156.17899,197.8413
11/08/2019,24.64632,196.46502,234.25545
12/08/2019,101.85424,705.95075,862.12503
13/08/2019,78.65374,493.88945,614.49014
14/08/2019,65.54875,533.46786,633.97451
15/08/2019,88.98403,491.48913,627.9294
16/08/2019,70.56166,446.88923,555.08228
17/08/2019,32.5108,206.97144,256.82061
18/08/2019,27.02556,212.41103,253.84965
19/08/2019,41.61188,333.62302,397.42697
20/08/2019,47.78918,502.2705,575.54618
21/08/2019,40.86347,427.63286,490.2893
22/08/2019,29.567,318.82237,364.1578
23/08/2019,153.82703,810.43431,1046.29915
24/08/2019,177.29254,1287.53123,1559.37602
25/08/2019,67.32396,1221.19371,1324.42237
26/08/2019,68.18289,1039.05647,1143.60212
27/08/2019,135.6403,1229.04488,1437.02376
28/08/2019,30.71145,341.06499,388.15518
29/08/2019,50.4891,351.18992,428.60542
30/08/2019,34.66555,325.82327,378.9764
31/08/2019,31.82543,338.5076,387.30587
01/09/2019,47.62789,335.64523,408.67357
02/09/2019,56.42537,460.74712,547.26481
03/09/2019,38.21807,346.3935,404.99371
04/09/2019,76.792,335.97503,453.72114
05/09/2019,153.00617,669.03089,903.63702
06/09/2019,67.91434,589.47854,693.61235
07/09/2019,122.50631,539.65672,727.49705
08/09/2019,56.45043,470.44464,557.00075
09/09/2019,47.72844,581.83991,655.02249
10/09/2019,255.50923,857.01683,1248.79212
11/09/2019,52.34695,382.56278,462.82694
12/09/2019,65.46255,336.21034,436.58481
13/09/2019,208.36969,722.53501,1042.03068
14/09/2019,113.30991,947.45955,1121.19901
15/09/2019,88.86937,751.49583,887.76027
16/09/2019,201.77408,679.21632,988.59891
17/09/2019,168.58245,623.10866,881.59807
18/09/2019,181.05527,828.40571,1106.01989
19/09/2019,382.06125,1099.42299,1685.24204
20/09/2019,470.33929,1350.51496,2071.69177
21/09/2019,477.0008,1577.02765,2308.41859
22/09/2019,60.69841,638.81223,731.88184
23/09/2019,39.1858,282.27608,342.3601
24/09/2019,58.51134,459.0378,548.7539
25/09/2019,71.92102,384.28658,494.56388
26/09/2019,47.32059,398.89742,471.45463
27/09/2019,46.27966,349.7152,420.67634
28/09/2019,27.92334,245.90839,288.72351
29/09/2019,47.84701,248.78762,322.15198
30/09/2019,81.9078,477.80593,603.39606
01/10/2019,120.68684,548.89297,733.94351
02/10/2019,297.84642,837.07326,1293.76471
03/10/2019,532.88999,920.42618,1737.51271
04/10/2019,167.63606,739.81005,996.84841
05/10/2019,133.50116,736.52758,941.22646
06/10/2019,111.20068,500.11028,670.61561
07/10/2019,114.22275,594.31132,769.4504
08/10/2019,55.23505,402.29736,486.98987
09/10/2019,54.03833,390.11012,472.96771
10/10/2019,73.83522,392.13802,505.35042
11/10/2019,39.8676,402.61614,463.74561
12/10/2019,51.19604,618.50716,697.00669
13/10/2019,51.44068,517.43412,596.30869
14/10/2019,352.3495,862.66824,1402.92988
15/10/2019,109.05315,567.30587,734.51835
16/10/2019,268.23962,946.80303,1358.09804
17/10/2019,92.84992,758.79403,901.16186
18/10/2019,47.66699,422.34276,495.43107
19/10/2019,115.38505,693.11687,870.03819
20/10/2019,192.10035,775.10579,1069.65552
21/10/2019,222.2313,759.61075,1100.36065
22/10/2019,341.04376,983.24614,1506.17258
23/10/2019,1512.77766,1309.97415,3629.53422
24/10/2019,535.24405,941.78451,1762.48057
25/10/2019,92.00265,488.43564,629.50437
26/10/2019,44.99097,323.42931,392.41445
27/10/2019,143.09327,736.41508,955.82171
28/10/2019,345.24857,950.27979,1479.65353
29/10/2019,210.44733,946.43798,1269.11938
30/10/2019,538.70345,1209.77107,2035.77153
31/10/2019,881.94887,1192.74567,2545.04845
01/11/2019,196.30397,799.65661,1100.65178
02/11/2019,32.95849,261.94482,312.48048
03/11/2019,76.56866,615.61608,733.01973
04/11/2019,333.45255,840.48315,1351.76992
05/11/2019,471.48452,914.17986,1637.11264
06/11/2019,292.79814,903.3439,1352.29477
07/11/2019,150.73836,748.79809,979.92698
08/11/2019,941.1355,1143.24739,2586.30167
09/11/2019,417.52,960.25866,1600.44704
10/11/2019,230.7922,874.99231,1228.86869
11/11/2019,204.34678,915.88665,1229.21398
12/11/2019,249.41994,809.47599,1191.91454
13/11/2019,445.94256,1068.30393,1752.07297
14/11/2019,306.81723,996.6564,1467.10297
15/11/2019,409.1528,858.71152,1486.07042
16/11/2019,422.48778,942.70809,1590.51363
17/11/2019,975.95789,1235.95435,2732.40222
18/11/2019,399.25211,1050.20951,1662.38758
19/11/2019,1143.6275,1429.42307,3182.96078
20/11/2019,365.37147,1009.93524,1570.16364
21/11/2019,1033.21638,1059.52901,2643.77207
22/11/2019,501.729,1095.35545,1864.66248
23/11/2019,708.1495,1132.8107,2218.62479
24/11/2019,644.43885,762.36808,1750.4938
25/11/2019,132.15474,713.4487,916.08308
26/11/2019,63.05812,642.12834,738.81607
27/11/2019,154.78335,838.31869,1075.64982
28/11/2019,422.96347,905.80073,1554.33571
29/11/2019,559.11557,1070.63472,1927.93328
30/11/2019,1066.75612,1364.13244,2999.80229
01/12/2019,237.50831,888.24387,1252.41812
02/12/2019,1093.624,1467.85311,3144.71989
03/12/2019,581.5775,1362.55924,2254.29893
04/12/2019,1490.24988,1536.93068,3821.94862
05/12/2019,767.58429,986.6622,2163.60836
06/12/2019,196.83118,665.37063,967.1742
07/12/2019,110.81987,585.16786,755.08928
08/12/2019,52.36821,283.75958,364.05636
09/12/2019,642.32306,1102.78323,2087.66484
10/12/2019,85.99237,643.40269,775.25579
11/12/2019,208.83676,872.80361,1193.01548
12/12/2019,113.19852,850.17973,1023.74835
13/12/2019,733.2501,1193.81551,2318.11665
14/12/2019,221.0306,758.14839,1097.05722
15/12/2019,39.77857,346.08573,407.07862
16/12/2019,247.65086,951.5822,1331.30822
17/12/2019,275.49639,1067.88965,1490.31153
18/12/2019,142.67711,880.08506,1098.8536
19/12/2019,77.99524,472.78363,592.37464
20/12/2019,179.04229,861.94722,1136.47489
21/12/2019,66.41883,503.93992,605.78064
22/12/2019,171.92467,726.84266,990.4568
23/12/2019,215.60217,782.19528,1112.78065
24/12/2019,156.6688,590.92164,831.14375
25/12/2019,412.54608,940.65814,1573.21996
26/12/2019,240.25775,715.223,1083.61305
27/12/2019,459.51752,815.7816,1520.36522
28/12/2019,122.56459,644.50527,832.43502
29/12/2019,94.05977,531.09878,675.32174
30/12/2019,521.66213,850.82626,1650.69702
31/12/2019,577.37472,921.46177,1806.75731
01/01/2020,360.3428,902.48297,1455.00083
02/01/2020,47.27953,510.71626,583.21055
03/01/2020,538.24887,1056.49468,1881.79805
04/01/2020,386.37519,1110.53458,1702.96823
05/01/2020,73.06473,543.90752,655.93851
06/01/2020,80.28254,608.88014,731.97831
07/01/2020,60.08738,631.98748,724.12021
08/01/2020,212.66583,806.73762,1132.82066
09/01/2020,52.96348,464.19229,545.40181
10/01/2020,250.74306,949.34875,1333.81605
11/01/2020,25.70165,355.51158,394.92029
12/01/2020,106.9123,489.36621,653.29614
13/01/2020,45.60609,407.58914,477.51746
14/01/2020,40.0716,418.60244,480.04468
15/01/2020,174.2129,826.75861,1093.88132
16/01/2020,70.97929,617.07628,725.90963
17/01/2020,226.79864,855.07348,1202.82655
18/01/2020,559.83626,1312.06888,2170.47252
19/01/2020,401.45497,1208.48899,1824.04466
20/01/2020,1731.2734,1827.13587,4481.71811
21/01/2020,2216.32031,1866.0669,5264.37732
22/01/2020,299.89645,460.06941,919.90421
23/01/2020,125.91322,704.80529,897.86954
24/01/2020,472.16105,1213.45428,1937.42445
25/01/2020,82.49469,756.64212,883.13218
26/01/2020,52.71008,608.89274,689.71375
27/01/2020,91.94395,817.80114,958.77986
28/01/2020,329.66512,1000.2835,1505.76291
29/01/2020,202.71654,866.44766,1177.27533
30/01/2020,146.00718,764.25576,988.13027
31/01/2020,55.37929,528.88706,613.80078
01/02/2020,157.90416,611.1689,853.28521
02/02/2020,121.19936,586.64921,772.48563
03/02/2020,441.92629,1076.0308,1753.64165
04/02/2020,543.77956,1294.40671,2128.19042
05/02/2020,581.47171,1319.35054,2210.92808
06/02/2020,1155.50385,1546.42976,3318.17757
07/02/2020,583.82466,1135.68601,2030.87133
08/02/2020,48.28548,530.69136,604.72806
09/02/2020,46.73599,234.04161,305.70245
10/02/2020,297.77274,791.1799,1247.75837
11/02/2020,311.03924,829.96517,1306.8853
12/02/2020,189.41382,835.29927,1125.72974
13/02/2020,652.11469,1214.91613,2214.8114
14/02/2020,349.79467,966.50601,1502.85036
15/02/2020,30.25979,293.8441,340.24178
16/02/2020,42.69361,321.71179,387.17438
17/02/2020,213.71697,616.02966,943.72449
18/02/2020,148.96682,724.227,952.63963
19/02/2020,337.83083,1018.31326,1536.31328
20/02/2020,417.43325,885.87672,1525.93199
21/02/2020,59.87915,469.80902,561.62238
22/02/2020,257.77524,621.42449,1016.67429
23/02/2020,356.38103,733.05823,1279.50152
24/02/2020,196.42479,657.72604,958.90652
25/02/2020,393.29089,922.43089,1525.46848
26/02/2020,814.74486,1406.56104,2655.81901
27/02/2020,438.83753,1137.57331,1810.44816
28/02/2020,76.40793,748.49534,865.65251
29/02/2020,174.66169,512.71126,780.52211
01/03/2020,78.55515,384.08027,504.52982
02/03/2020,396.29708,1050.97893,1658.62602
03/03/2020,872.57895,1295.26839,2633.20406
04/03/2020,205.28112,1099.65754,1414.4175
05/03/2020,280.84755,874.2597,1304.88655
06/03/2020,484.79816,1244.84838,1988.19519
07/03/2020,139.84911,725.96409,940.39637
08/03/2020,45.53243,334.89308,404.70846
09/03/2020,268.61839,737.36277,1149.23855
10/03/2020,325.54712,633.79168,1132.95695
11/03/2020,263.83602,665.2998,1069.84269
12/03/2020,328.54218,702.28337,1206.04095
13/03/2020,604.99077,1056.37124,1984.01083
14/03/2020,42.97823,399.29406,465.19308
15/03/2020,339.21356,670.112,1190.23213
16/03/2020,550.00139,1053.12598,1896.44968
17/03/2020,47.13176,412.52052,484.78822
18/03/2020,53.77326,397.01491,479.46605
19/03/2020,120.28719,598.38448,782.82222
20/03/2020,80.75007,389.86588,513.68092
21/03/2020,116.13886,520.5835,698.66057
22/03/2020,116.54342,583.93152,762.62893
23/03/2020,309.4784,1109.26383,1583.79071
24/03/2020,51.36169,590.97826,669.73177
25/03/2020,358.64683,1221.25129,1771.16872
26/03/2020,118.50905,773.24772,954.95908
27/03/2020,70.46223,586.55067,694.59124
28/03/2020,42.68925,311.94356,377.39947
29/03/2020,39.23233,225.16664,285.32202
30/03/2020,78.69089,475.26091,595.91857
31/03/2020,98.53275,579.10253,730.18399
01/04/2020,79.8065,678.96521,801.33345
02/04/2020,1026.57374,1548.84884,3122.90663
03/04/2020,347.87628,943.75739,1477.1602
04/04/2020,36.17804,488.41979,543.89198
05/04/2020,27.89479,318.68076,361.45217
06/04/2020,423.08126,1095.43262,1744.14819
07/04/2020,133.2589,920.4238,1124.75123
08/04/2020,143.83098,1214.64925,1435.18697
09/04/2020,188.69094,1248.26229,1537.58438
10/04/2020,163.70804,1153.97457,1404.99004
11/04/2020,167.0647,1035.67369,1291.83595
12/04/2020,50.23019,570.981,647.99954
13/04/2020,42.52582,226.15197,291.35729
14/04/2020,58.37827,423.15756,512.66962
15/04/2020,96.03948,885.27645,1032.53486
16/04/2020,118.0296,1038.43914,1219.41532
17/04/2020,78.66363,537.56269,658.17855
18/04/2020,71.64469,519.51011,629.36378
19/04/2020,49.68202,398.58983,474.76785
20/04/2020,73.07141,440.26011,552.30142
21/04/2020,67.58349,477.63746,581.26399
22/04/2020,76.1698,603.2326,720.02462
23/04/2020,90.3097,782.1551,920.62804
24/04/2020,69.32559,697.32167,803.61944
25/04/2020,80.28498,525.65428,648.75614
26/04/2020,35.45681,404.43528,458.80162
27/04/2020,138.18267,653.57592,865.45308
28/04/2020,73.19956,515.03155,627.26928
29/04/2020,32.4526,330.70553,380.46541
30/04/2020,27.37968,279.13385,321.11539
01/05/2020,350.62523,812.35928,1349.97711
02/05/2020,371.32259,904.62594,1473.97927
03/05/2020,35.92494,454.70469,509.78881
04/05/2020,61.31111,539.87563,633.88468
05/05/2020,84.96565,559.32392,689.60274
06/05/2020,64.92327,613.21103,712.75858
07/05/2020,90.5793,663.41821,802.30454
08/05/2020,30.75224,603.83642,650.98919
09/05/2020,51.78211,995.81963,1075.21775
10/05/2020,40.83225,386.06007,448.66863
11/05/2020,74.36372,307.32656,421.34932
12/05/2020,116.93479,595.12138,774.41886
13/05/2020,64.02394,379.24058,477.40918
14/05/2020,88.75509,469.61514,605.70441
15/05/2020,100.99699,685.15508,840.01497
16/05/2020,237.43875,940.78896,1304.85661
17/05/2020,265.42738,820.27374,1227.25669
18/05/2020,309.84289,944.19417,1419.27995
19/05/2020,305.90108,1013.61974,1482.66151
20/05/2020,102.81037,524.76591,682.4063
21/05/2020,102.8299,634.40171,792.07203
22/05/2020,33.02508,235.03518,285.67288
23/05/2020,146.1359,420.31425,644.38617
24/05/2020,175.50639,626.22984,895.33587
25/05/2020,71.40817,514.37152,623.86259
26/05/2020,126.3761,682.10417,875.87814
27/05/2020,82.02528,693.42476,819.19512
28/05/2020,101.50915,529.48539,685.13056
29/05/2020,102.54071,619.86037,777.08721
30/05/2020,59.65324,496.37737,587.84438
31/05/2020,59.02227,396.54617,487.04572
01/06/2020,72.72283,558.99258,670.49937
02/06/2020,67.50683,541.57635,645.08533
03/06/2020,55.31253,640.69174,725.50313
04/06/2020,299.47778,660.36556,1119.55843
05/06/2020,750.63463,1141.01952,2291.97656
06/06/2020,470.87757,715.29117,1437.29337
07/06/2020,545.70415,726.21341,1562.94806
08/06/2020,67.08383,362.87699,465.73737
09/06/2020,59.41072,427.66022,518.7554
10/06/2020,31.96033,356.83621,405.84131
11/06/2020,79.43874,470.29395,592.09835
12/06/2020,124.43494,751.17944,941.97698
13/06/2020,75.70426,614.86986,730.94811
14/06/2020,44.02558,370.90133,438.4063
15/06/2020,127.43558,521.09509,716.49352
16/06/2020,33.63052,321.66441,373.23046
17/06/2020,84.3452,690.98703,820.31454
18/06/2020,60.9948,445.52838,539.05245
19/06/2020,29.28981,231.63308,276.54351
20/06/2020,28.39127,210.90823,254.44083
21/06/2020,231.4093,535.45297,890.2756
22/06/2020,58.6818,262.20588,352.18334
23/06/2020,55.05217,454.74027,539.15242
24/06/2020,93.26709,1026.40046,1169.40796
25/06/2020,62.90371,887.82242,984.27342
26/06/2020,24.44378,450.08805,487.56804
27/06/2020,21.63074,128.93053,162.09717
28/06/2020,23.87632,110.15186,146.7617
29/06/2020,67.08363,225.94204,328.80221
30/06/2020,59.1935,244.33476,335.09683
01/07/2020,50.14314,221.19548,298.08054
02/07/2020,160.46674,552.57207,798.61762
03/07/2020,58.95015,285.13197,375.52093
04/07/2020,36.39233,193.08298,248.88375
05/07/2020,57.33505,189.61278,277.52525
06/07/2020,161.48656,542.25388,789.86311
07/07/2020,133.52837,536.62867,741.36929
08/07/2020,157.95888,475.55539,717.75559
09/07/2020,80.49527,298.40867,421.83296
10/07/2020,162.51612,547.45658,796.64446
11/07/2020,176.36345,602.38076,872.80095
12/07/2020,71.04986,510.28719,619.22872
13/07/2020,109.38803,552.31455,720.04049
14/07/2020,119.55915,493.21606,676.53745
15/07/2020,285.27438,675.50816,1112.92272
16/07/2020,185.59456,525.78811,810.36246
17/07/2020,201.81416,688.84993,998.29394
18/07/2020,146.43359,480.04746,704.57583
19/07/2020,102.59816,391.20224,548.51724
20/07/2020,82.95832,431.14837,558.34934
21/07/2020,51.12978,424.19164,502.58948
22/07/2020,33.10786,339.05883,389.82347
23/07/2020,33.19785,344.38763,395.29027
24/07/2020,38.40438,218.62311,277.50898
27/07/2020,19.71713,122.79189,153.02437
28/07/2020,120.83398,473.51748,658.79363
29/07/2020,98.01139,501.05926,651.34124
30/07/2020,60.55812,598.26604,691.12047
31/07/2020,79.59376,769.81539,891.85744
01/08/2020,34.47719,219.83988,272.70413
02/08/2020,37.71058,222.85211,280.67419
03/08/2020,61.70781,245.70748,340.32478
04/08/2020,12.56655,92.18252,111.45096
05/08/2020,44.87829,184.21455,253.02698
06/08/2020,39.51805,378.38881,438.98228
07/08/2020,225.4677,1255.2334,1600.94568
08/08/2020,179.67475,997.02837,1272.52579
09/08/2020,33.76335,418.33731,470.10703
10/08/2020,52.80295,720.78589,801.74923
11/08/2020,45.5188,919.13803,988.93248
12/08/2020,33.08631,951.53746,1002.26907
13/08/2020,47.20757,583.12889,655.51279
14/08/2020,40.07961,237.6317,299.08625
