Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit
14/02/2022,11:00:00,37.60831,R,ugm-3,35.6957,R,ugm-3,93.36096,R,ugm-3
14/02/2022,12:00:00,36.41439,R,ugm-3,40.17717,R,ugm-3,96.01179,R,ugm-3
14/02/2022,13:00:00,49.50481,R,ugm-3,45.32069,R,ugm-3,121.22701,R,ugm-3
14/02/2022,14:00:00,37.39511,R,ugm-3,44.8156,R,ugm-3,102.15396,R,ugm-3
14/02/2022,15:00:00,37.43775,R,ugm-3,42.93989,R,ugm-3,100.34364,R,ugm-3
14/02/2022,16:00:00,30.7433,R,ugm-3,32.90309,R,ugm-3,80.04215,R,ugm-3
14/02/2022,17:00:00,36.15855,R,ugm-3,41.92719,R,ugm-3,97.36953,R,ugm-3
14/02/2022,18:00:00,70.01456,R,ugm-3,70.89804,R,ugm-3,178.25219,R,ugm-3
14/02/2022,19:00:00,49.84593,R,ugm-3,45.31489,R,ugm-3,121.74424,R,ugm-3
14/02/2022,20:00:00,32.32097,R,ugm-3,49.49242,R,ugm-3,99.05055,R,ugm-3
14/02/2022,21:00:00,59.73836,R,ugm-3,64.99542,R,ugm-3,156.59297,R,ugm-3
14/02/2022,22:00:00,38.16262,R,ugm-3,51.26797,R,ugm-3,109.78318,R,ugm-3
14/02/2022,23:00:00,43.919,R,ugm-3,58.99319,R,ugm-3,126.33471,R,ugm-3
14/02/2022,00:00:00,21.19198,R,ugm-3,31.19067,R,ugm-3,63.68459,R,ugm-3
15/02/2022,01:00:00,5.75471,R,ugm-3,13.49118,R,ugm-3,22.31495,R,ugm-3
15/02/2022,02:00:00,5.41285,R,ugm-3,18.85893,R,ugm-3,27.15851,R,ugm-3
15/02/2022,03:00:00,1.66659,R,ugm-3,7.11009,R,ugm-3,9.66549,R,ugm-3
15/02/2022,04:00:00,1.06833,R,ugm-3,4.65422,R,ugm-3,6.2923,R,ugm-3
15/02/2022,05:00:00,1.02559,R,ugm-3,5.56304,R,ugm-3,7.1356,R,ugm-3
15/02/2022,06:00:00,1.70932,R,ugm-3,6.72022,R,ugm-3,9.34114,R,ugm-3
15/02/2022,07:00:00,4.61516,R,ugm-3,11.02198,R,ugm-3,18.09846,R,ugm-3
15/02/2022,08:00:00,8.9312,R,ugm-3,18.67534,R,ugm-3,32.36965,R,ugm-3
15/02/2022,09:00:00,31.87882,R,ugm-3,37.39566,R,ugm-3,86.27583,R,ugm-3
15/02/2022,10:00:00,43.16033,R,ugm-3,56.9432,R,ugm-3,123.12145,R,ugm-3
15/02/2022,11:00:00,50.895,R,ugm-3,43.78615,R,ugm-3,121.82407,R,ugm-3
15/02/2022,12:00:00,53.28805,R,ugm-3,50.17157,R,ugm-3,131.87877,R,ugm-3
15/02/2022,13:00:00,38.92976,R,ugm-3,42.08806,R,ugm-3,101.77953,R,ugm-3
15/02/2022,14:00:00,41.36554,R,ugm-3,58.46265,R,ugm-3,121.88894,R,ugm-3
15/02/2022,15:00:00,45.72431,R,ugm-3,37.9622,R,ugm-3,108.07183,R,ugm-3
15/02/2022,16:00:00,47.2627,R,ugm-3,60.059,R,ugm-3,132.52746,R,ugm-3
15/02/2022,17:00:00,51.6642,R,ugm-3,57.59149,R,ugm-3,136.80882,R,ugm-3
15/02/2022,18:00:00,81.4491,R,ugm-3,80.61826,R,ugm-3,205.50513,R,ugm-3
15/02/2022,19:00:00,69.18473,R,ugm-3,66.34016,R,ugm-3,172.42192,R,ugm-3
15/02/2022,20:00:00,46.15164,R,ugm-3,68.37924,R,ugm-3,139.1441,R,ugm-3
15/02/2022,21:00:00,8.63207,R,ugm-3,27.76159,R,ugm-3,40.99724,R,ugm-3
15/02/2022,22:00:00,25.6398,R,ugm-3,38.01009,R,ugm-3,77.3239,R,ugm-3
15/02/2022,23:00:00,17.69146,R,ugm-3,37.09383,R,ugm-3,64.22035,R,ugm-3
15/02/2022,00:00:00,5.17069,R,ugm-3,18.14907,R,ugm-3,26.07736,R,ugm-3
16/02/2022,01:00:00,1.99856,R,ugm-3,8.21676,R,ugm-3,11.28117,R,ugm-3
16/02/2022,02:00:00,1.08493,R,ugm-3,7.44818,R,ugm-3,9.11172,R,ugm-3
16/02/2022,03:00:00,1.41326,R,ugm-3,8.89725,R,ugm-3,11.06423,R,ugm-3
16/02/2022,04:00:00,2.22696,R,ugm-3,12.98646,R,ugm-3,16.40109,R,ugm-3
16/02/2022,05:00:00,1.15631,R,ugm-3,6.42756,R,ugm-3,8.20054,R,ugm-3
16/02/2022,06:00:00,4.71088,R,ugm-3,19.78648,R,ugm-3,27.00973,R,ugm-3
16/02/2022,07:00:00,67.15147,R,ugm-3,69.57269,R,ugm-3,172.53685,R,ugm-3
16/02/2022,08:00:00,73.53258,R,ugm-3,68.24935,R,ugm-3,180.99773,R,ugm-3
16/02/2022,09:00:00,86.03783,R,ugm-3,76.27988,R,ugm-3,208.20271,R,ugm-3
16/02/2022,10:00:00,58.15797,R,ugm-3,52.31762,R,ugm-3,141.49193,R,ugm-3
16/02/2022,11:00:00,44.36794,R,ugm-3,41.24562,R,ugm-3,109.27551,R,ugm-3
16/02/2022,12:00:00,41.79837,R,ugm-3,37.5057,R,ugm-3,101.59563,R,ugm-3
16/02/2022,13:00:00,82.52608,R,ugm-3,55.56593,R,ugm-3,182.10415,R,ugm-3
16/02/2022,14:00:00,90.74871,R,ugm-3,66.97395,R,ugm-3,206.12003,R,ugm-3
16/02/2022,15:00:00,41.24163,R,ugm-3,52.28726,R,ugm-3,115.52354,R,ugm-3
16/02/2022,16:00:00,53.36144,R,ugm-3,64.55348,R,ugm-3,146.37321,R,ugm-3
16/02/2022,17:00:00,16.8307,R,ugm-3,36.47838,R,ugm-3,62.28509,R,ugm-3
16/02/2022,18:00:00,13.23329,R,ugm-3,23.90105,R,ugm-3,44.19182,R,ugm-3
16/02/2022,19:00:00,9.20763,R,ugm-3,25.06221,R,ugm-3,39.18038,R,ugm-3
16/02/2022,20:00:00,12.4196,R,ugm-3,31.33166,R,ugm-3,50.37477,R,ugm-3
16/02/2022,21:00:00,15.2033,R,ugm-3,23.93936,R,ugm-3,47.25076,R,ugm-3
16/02/2022,22:00:00,6.59524,R,ugm-3,12.86199,R,ugm-3,22.97454,R,ugm-3
16/02/2022,23:00:00,7.0235,R,ugm-3,15.85002,R,ugm-3,26.61923,R,ugm-3
16/02/2022,00:00:00,9.42176,R,ugm-3,15.29674,R,ugm-3,29.74324,R,ugm-3
17/02/2022,01:00:00,3.71968,R,ugm-3,10.49055,R,ugm-3,16.19399,R,ugm-3
17/02/2022,02:00:00,3.71968,R,ugm-3,10.22936,R,ugm-3,15.93279,R,ugm-3
17/02/2022,03:00:00,2.36057,R,ugm-3,7.87302,R,ugm-3,11.49251,R,ugm-3
17/02/2022,04:00:00,1.67386,R,ugm-3,5.26926,R,ugm-3,7.8358,R,ugm-3
17/02/2022,05:00:00,1.7597,R,ugm-3,5.52943,R,ugm-3,8.22759,R,ugm-3
17/02/2022,06:00:00,10.08606,R,ugm-3,17.18409,R,ugm-3,32.64916,R,ugm-3
17/02/2022,07:00:00,31.93203,R,ugm-3,33.90182,R,ugm-3,82.86358,R,ugm-3
17/02/2022,08:00:00,38.19826,R,ugm-3,37.74518,R,ugm-3,96.31503,R,ugm-3
17/02/2022,09:00:00,28.62723,R,ugm-3,41.64633,R,ugm-3,85.54081,R,ugm-3
17/02/2022,10:00:00,31.11656,R,ugm-3,35.15218,R,ugm-3,82.86358,R,ugm-3
17/02/2022,11:00:00,37.94074,R,ugm-3,37.35646,R,ugm-3,95.53145,R,ugm-3
17/02/2022,12:00:00,34.76471,R,ugm-3,45.49123,R,ugm-3,98.79637,R,ugm-3
17/02/2022,13:00:00,34.24967,R,ugm-3,50.65592,R,ugm-3,103.17136,R,ugm-3
17/02/2022,14:00:00,37.55447,R,ugm-3,40.03828,R,ugm-3,97.621,R,ugm-3
17/02/2022,15:00:00,32.18954,R,ugm-3,32.65809,R,ugm-3,82.0147,R,ugm-3
17/02/2022,16:00:00,52.61917,R,ugm-3,41.36096,R,ugm-3,122.04257,R,ugm-3
17/02/2022,17:00:00,40.00087,R,ugm-3,51.1099,R,ugm-3,112.44372,R,ugm-3
17/02/2022,18:00:00,56.56776,R,ugm-3,59.20574,R,ugm-3,145.94176,R,ugm-3
17/02/2022,19:00:00,46.65338,R,ugm-3,43.71736,R,ugm-3,115.25155,R,ugm-3
17/02/2022,20:00:00,48.88519,R,ugm-3,61.45196,R,ugm-3,136.4082,R,ugm-3
17/02/2022,21:00:00,36.5244,R,ugm-3,61.79488,R,ugm-3,117.79818,R,ugm-3
17/02/2022,22:00:00,32.91917,R,ugm-3,41.98707,R,ugm-3,92.46243,R,ugm-3
17/02/2022,23:00:00,30.42985,R,ugm-3,44.56331,R,ugm-3,91.22176,R,ugm-3
17/02/2022,00:00:00,27.2109,R,ugm-3,47.08294,R,ugm-3,88.80572,R,ugm-3
18/02/2022,01:00:00,22.9974,R,ugm-3,56.89272,R,ugm-3,92.15491,R,ugm-3
18/02/2022,02:00:00,2.00725,R,ugm-3,16.66349,R,ugm-3,19.74124,R,ugm-3
18/02/2022,03:00:00,1.24737,R,ugm-3,8.1764,R,ugm-3,10.089,R,ugm-3
18/02/2022,04:00:00,1.20435,R,ugm-3,4.18055,R,ugm-3,6.02719,R,ugm-3
18/02/2022,05:00:00,5.03247,R,ugm-3,18.68538,R,ugm-3,26.40173,R,ugm-3
18/02/2022,06:00:00,56.26047,R,ugm-3,76.6659,R,ugm-3,162.93075,R,ugm-3
18/02/2022,07:00:00,13.72102,R,ugm-3,32.22345,R,ugm-3,53.26204,R,ugm-3
18/02/2022,08:00:00,21.33425,R,ugm-3,42.88991,R,ugm-3,75.60197,R,ugm-3
18/02/2022,09:00:00,20.08688,R,ugm-3,45.2611,R,ugm-3,76.06056,R,ugm-3
18/02/2022,10:00:00,33.93693,R,ugm-3,55.73293,R,ugm-3,107.76883,R,ugm-3
18/02/2022,11:00:00,21.11918,R,ugm-3,38.17517,R,ugm-3,70.55747,R,ugm-3
18/02/2022,12:00:00,17.89324,R,ugm-3,26.28472,R,ugm-3,53.72063,R,ugm-3
18/02/2022,13:00:00,17.63516,R,ugm-3,16.39489,R,ugm-3,43.4351,R,ugm-3
18/02/2022,14:00:00,13.16185,R,ugm-3,22.59874,R,ugm-3,42.77997,R,ugm-3
18/02/2022,15:00:00,11.14026,R,ugm-3,16.78871,R,ugm-3,33.87021,R,ugm-3
18/02/2022,16:00:00,20.99014,R,ugm-3,29.39775,R,ugm-3,61.58219,R,ugm-3
18/02/2022,17:00:00,28.30228,R,ugm-3,44.6532,R,ugm-3,88.04943,R,ugm-3
18/02/2022,18:00:00,37.46397,R,ugm-3,48.49052,R,ugm-3,105.93447,R,ugm-3
18/02/2022,19:00:00,33.97994,R,ugm-3,45.31593,R,ugm-3,97.41778,R,ugm-3
18/02/2022,20:00:00,33.80789,R,ugm-3,41.51793,R,ugm-3,93.35598,R,ugm-3
18/02/2022,21:00:00,33.42078,R,ugm-3,39.49098,R,ugm-3,90.73546,R,ugm-3
18/02/2022,22:00:00,26.02262,R,ugm-3,33.73579,R,ugm-3,73.63657,R,ugm-3
18/02/2022,23:00:00,27.70011,R,ugm-3,38.30458,R,ugm-3,80.77749,R,ugm-3
18/02/2022,00:00:00,18.4524,R,ugm-3,34.46814,R,ugm-3,62.76142,R,ugm-3
19/02/2022,01:00:00,7.75904,R,ugm-3,18.77585,R,ugm-3,30.67288,R,ugm-3
19/02/2022,02:00:00,5.51754,R,ugm-3,18.44439,R,ugm-3,26.9045,R,ugm-3
19/02/2022,03:00:00,4.61232,R,ugm-3,16.45836,R,ugm-3,23.53048,R,ugm-3
19/02/2022,04:00:00,19.22518,R,ugm-3,40.06161,R,ugm-3,69.53981,R,ugm-3
19/02/2022,05:00:00,2.67256,R,ugm-3,11.47958,R,ugm-3,15.57744,R,ugm-3
19/02/2022,06:00:00,11.07819,R,ugm-3,14.76012,R,ugm-3,31.74644,R,ugm-3
19/02/2022,07:00:00,15.30255,R,ugm-3,22.74292,R,ugm-3,46.20651,R,ugm-3
19/02/2022,08:00:00,31.42412,R,ugm-3,33.97653,R,ugm-3,82.15951,R,ugm-3
19/02/2022,09:00:00,39.57111,R,ugm-3,38.63956,R,ugm-3,99.31442,R,ugm-3
19/02/2022,10:00:00,32.15692,R,ugm-3,43.10643,R,ugm-3,92.41302,R,ugm-3
19/02/2022,11:00:00,53.49428,R,ugm-3,53.04682,R,ugm-3,135.07023,R,ugm-3
19/02/2022,12:00:00,42.02814,R,ugm-3,44.27121,R,ugm-3,108.71346,R,ugm-3
19/02/2022,13:00:00,80.99577,R,ugm-3,65.36664,R,ugm-3,189.55842,R,ugm-3
19/02/2022,14:00:00,61.0809,R,ugm-3,54.16532,R,ugm-3,147.82139,R,ugm-3
19/02/2022,15:00:00,62.63271,R,ugm-3,64.66852,R,ugm-3,160.704,R,ugm-3
19/02/2022,16:00:00,71.90045,R,ugm-3,74.25158,R,ugm-3,184.4974,R,ugm-3
19/02/2022,17:00:00,73.53847,R,ugm-3,66.74468,R,ugm-3,179.5021,R,ugm-3
19/02/2022,18:00:00,47.76121,R,ugm-3,66.30688,R,ugm-3,139.53971,R,ugm-3
19/02/2022,19:00:00,44.57138,R,ugm-3,63.90211,R,ugm-3,132.24395,R,ugm-3
19/02/2022,20:00:00,20.25972,R,ugm-3,43.47064,R,ugm-3,74.53511,R,ugm-3
19/02/2022,21:00:00,8.966,R,ugm-3,29.69827,R,ugm-3,43.44595,R,ugm-3
19/02/2022,22:00:00,7.67283,R,ugm-3,19.39004,R,ugm-3,31.15489,R,ugm-3
19/02/2022,23:00:00,6.07792,R,ugm-3,13.55387,R,ugm-3,22.87321,R,ugm-3
19/02/2022,00:00:00,3.83642,R,ugm-3,6.40864,R,ugm-3,12.29106,R,ugm-3
20/02/2022,01:00:00,2.30395,R,ugm-3,4.7321,R,ugm-3,8.26476,R,ugm-3
20/02/2022,02:00:00,2.24635,R,ugm-3,4.11703,R,ugm-3,7.56138,R,ugm-3
20/02/2022,03:00:00,1.55516,R,ugm-3,2.75895,R,ugm-3,5.1435,R,ugm-3
20/02/2022,04:00:00,1.38237,R,ugm-3,3.28766,R,ugm-3,5.40727,R,ugm-3
20/02/2022,05:00:00,2.50554,R,ugm-3,4.20318,R,ugm-3,8.04495,R,ugm-3
20/02/2022,06:00:00,1.42557,R,ugm-3,3.08954,R,ugm-3,5.27538,R,ugm-3
20/02/2022,07:00:00,0.77758,R,ugm-3,4.01716,R,ugm-3,5.20944,R,ugm-3
20/02/2022,08:00:00,11.01574,R,ugm-3,22.21319,R,ugm-3,39.10375,R,ugm-3
20/02/2022,09:00:00,16.32922,R,ugm-3,22.44064,R,ugm-3,47.47842,R,ugm-3
20/02/2022,10:00:00,7.38703,R,ugm-3,17.29232,R,ugm-3,28.61894,R,ugm-3
20/02/2022,11:00:00,18.79156,R,ugm-3,37.06299,R,ugm-3,65.87631,R,ugm-3
20/02/2022,12:00:00,17.23639,R,ugm-3,34.04027,R,ugm-3,60.46904,R,ugm-3
20/02/2022,13:00:00,16.32922,R,ugm-3,31.80444,R,ugm-3,56.84222,R,ugm-3
20/02/2022,14:00:00,21.68589,R,ugm-3,28.66854,R,ugm-3,61.91977,R,ugm-3
20/02/2022,15:00:00,35.94155,R,ugm-3,36.08852,R,ugm-3,91.19813,R,ugm-3
20/02/2022,16:00:00,30.10969,R,ugm-3,36.72186,R,ugm-3,82.88941,R,ugm-3
20/02/2022,17:00:00,33.09042,R,ugm-3,47.1863,R,ugm-3,97.92424,R,ugm-3
20/02/2022,18:00:00,38.61989,R,ugm-3,39.56515,R,ugm-3,98.78149,R,ugm-3
20/02/2022,19:00:00,27.73375,R,ugm-3,35.94679,R,ugm-3,78.47128,R,ugm-3
20/02/2022,20:00:00,33.00402,R,ugm-3,47.12095,R,ugm-3,97.72641,R,ugm-3
20/02/2022,21:00:00,22.03148,R,ugm-3,28.20458,R,ugm-3,61.98571,R,ugm-3
20/02/2022,22:00:00,13.17569,R,ugm-3,24.63829,R,ugm-3,44.84073,R,ugm-3
20/02/2022,23:00:00,9.89257,R,ugm-3,18.00056,R,ugm-3,33.16895,R,ugm-3
20/02/2022,00:00:00,8.76939,R,ugm-3,21.63506,R,ugm-3,35.08128,R,ugm-3
21/02/2022,01:00:00,1.96258,R,ugm-3,10.04571,R,ugm-3,13.05496,R,ugm-3
21/02/2022,02:00:00,4.84872,R,ugm-3,28.29011,R,ugm-3,35.72472,R,ugm-3
21/02/2022,03:00:00,1.21218,R,ugm-3,2.37539,R,ugm-3,4.23404,R,ugm-3
21/02/2022,04:00:00,2.07802,R,ugm-3,7.26653,R,ugm-3,10.45279,R,ugm-3
21/02/2022,05:00:00,2.68412,R,ugm-3,11.29897,R,ugm-3,15.41456,R,ugm-3
21/02/2022,06:00:00,3.24691,R,ugm-3,13.21461,R,ugm-3,18.19314,R,ugm-3
21/02/2022,07:00:00,10.99621,R,ugm-3,21.11343,R,ugm-3,37.97406,R,ugm-3
21/02/2022,08:00:00,26.40823,R,ugm-3,30.75892,R,ugm-3,71.25097,R,ugm-3
21/02/2022,09:00:00,44.67753,R,ugm-3,48.26232,R,ugm-3,116.76691,R,ugm-3
21/02/2022,10:00:00,19.30831,R,ugm-3,21.99671,R,ugm-3,51.60237,R,ugm-3
21/02/2022,11:00:00,27.83687,R,ugm-3,27.57601,R,ugm-3,70.25862,R,ugm-3
21/02/2022,12:00:00,,,,,,,,,
21/02/2022,13:00:00,28.52955,R,ugm-3,26.18314,R,ugm-3,69.92783,R,ugm-3
21/02/2022,14:00:00,27.6637,R,ugm-3,31.67863,R,ugm-3,74.09572,R,ugm-3
21/02/2022,15:00:00,30.91062,R,ugm-3,34.90355,R,ugm-3,82.29917,R,ugm-3
21/02/2022,16:00:00,27.05761,R,ugm-3,24.66913,R,ugm-3,66.15689,R,ugm-3
21/02/2022,17:00:00,31.08379,R,ugm-3,29.67627,R,ugm-3,77.3374,R,ugm-3
21/02/2022,18:00:00,54.98107,R,ugm-3,58.0665,R,ugm-3,142.36963,R,ugm-3
21/02/2022,19:00:00,62.51391,R,ugm-3,67.15726,R,ugm-3,163.01058,R,ugm-3
21/02/2022,20:00:00,50.43539,R,ugm-3,57.49456,R,ugm-3,134.82774,R,ugm-3
21/02/2022,21:00:00,40.21843,R,ugm-3,60.65668,R,ugm-3,122.32409,R,ugm-3
21/02/2022,22:00:00,44.63424,R,ugm-3,55.73827,R,ugm-3,124.17648,R,ugm-3
21/02/2022,23:00:00,30.95391,R,ugm-3,56.99973,R,ugm-3,104.46173,R,ugm-3
21/02/2022,00:00:00,42.55621,R,ugm-3,53.23504,R,ugm-3,118.48699,R,ugm-3
22/02/2022,01:00:00,2.46743,R,ugm-3,14.75924,R,ugm-3,18.54258,R,ugm-3
22/02/2022,02:00:00,1.37717,R,ugm-3,5.02683,R,ugm-3,7.13846,R,ugm-3
22/02/2022,03:00:00,1.11895,R,ugm-3,6.57623,R,ugm-3,8.29193,R,ugm-3
22/02/2022,04:00:00,1.16199,R,ugm-3,3.76803,R,ugm-3,5.54972,R,ugm-3
22/02/2022,05:00:00,0.8177,R,ugm-3,2.14134,R,ugm-3,3.39512,R,ugm-3
22/02/2022,06:00:00,1.16199,R,ugm-3,3.70274,R,ugm-3,5.48443,R,ugm-3
22/02/2022,07:00:00,13.34135,R,ugm-3,22.17843,R,ugm-3,42.63488,R,ugm-3
22/02/2022,08:00:00,33.2673,R,ugm-3,41.57319,R,ugm-3,92.58233,R,ugm-3
22/02/2022,09:00:00,47.42635,R,ugm-3,62.43255,R,ugm-3,135.15193,R,ugm-3
22/02/2022,10:00:00,65.84602,R,ugm-3,65.85548,R,ugm-3,166.81796,R,ugm-3
22/02/2022,11:00:00,55.6033,R,ugm-3,52.81104,R,ugm-3,138.06825,R,ugm-3
22/02/2022,12:00:00,,,,,,,,,
22/02/2022,13:00:00,,,,,,,,,
22/02/2022,14:00:00,52.37556,R,ugm-3,63.0705,R,ugm-3,143.37856,R,ugm-3
22/02/2022,15:00:00,45.61881,R,ugm-3,50.51364,R,ugm-3,120.4615,R,ugm-3
22/02/2022,16:00:00,48.50226,R,ugm-3,41.06501,R,ugm-3,115.43411,R,ugm-3
22/02/2022,17:00:00,60.63859,R,ugm-3,66.7234,R,ugm-3,159.70126,R,ugm-3
22/02/2022,18:00:00,51.77304,R,ugm-3,89.39246,R,ugm-3,168.77668,R,ugm-3
22/02/2022,19:00:00,40.49745,R,ugm-3,50.92312,R,ugm-3,113.01835,R,ugm-3
22/02/2022,20:00:00,32.96604,R,ugm-3,48.76006,R,ugm-3,99.30729,R,ugm-3
22/02/2022,21:00:00,38.47473,R,ugm-3,57.94203,R,ugm-3,116.9358,R,ugm-3
22/02/2022,22:00:00,25.04731,R,ugm-3,30.93348,R,ugm-3,69.33881,R,ugm-3
22/02/2022,23:00:00,20.61454,R,ugm-3,31.78884,R,ugm-3,63.39735,R,ugm-3
22/02/2022,00:00:00,16.87035,R,ugm-3,23.94936,R,ugm-3,49.81687,R,ugm-3
23/02/2022,01:00:00,3.49924,R,ugm-3,8.74471,R,ugm-3,14.11014,R,ugm-3
23/02/2022,02:00:00,1.49148,R,ugm-3,2.24227,R,ugm-3,4.52918,R,ugm-3
23/02/2022,03:00:00,1.33373,R,ugm-3,2.26641,R,ugm-3,4.31143,R,ugm-3
23/02/2022,04:00:00,1.03256,R,ugm-3,2.27092,R,ugm-3,3.85416,R,ugm-3
23/02/2022,05:00:00,1.11861,R,ugm-3,1.42041,R,ugm-3,3.13559,R,ugm-3
23/02/2022,06:00:00,2.88257,R,ugm-3,3.7457,R,ugm-3,8.16559,R,ugm-3
23/02/2022,07:00:00,5.6791,R,ugm-3,7.88465,R,ugm-3,16.59248,R,ugm-3
23/02/2022,08:00:00,11.48727,R,ugm-3,17.2045,R,ugm-3,34.81808,R,ugm-3
23/02/2022,09:00:00,13.38031,R,ugm-3,19.20125,R,ugm-3,39.71743,R,ugm-3
23/02/2022,10:00:00,10.88495,R,ugm-3,19.30391,R,ugm-3,35.99392,R,ugm-3
23/02/2022,11:00:00,12.60589,R,ugm-3,13.66023,R,ugm-3,32.98899,R,ugm-3
23/02/2022,12:00:00,12.04658,R,ugm-3,10.79431,R,ugm-3,29.26548,R,ugm-3
23/02/2022,13:00:00,16.95126,R,ugm-3,30.77562,R,ugm-3,56.76719,R,ugm-3
23/02/2022,14:00:00,14.4559,R,ugm-3,20.29567,R,ugm-3,42.46107,R,ugm-3
23/02/2022,15:00:00,24.30828,R,ugm-3,28.1832,R,ugm-3,65.45537,R,ugm-3
23/02/2022,16:00:00,25.03968,R,ugm-3,34.83538,R,ugm-3,73.22902,R,ugm-3
23/02/2022,17:00:00,38.46301,R,ugm-3,45.02117,R,ugm-3,103.99696,R,ugm-3
23/02/2022,18:00:00,55.58636,R,ugm-3,59.78966,R,ugm-3,145.02089,R,ugm-3
23/02/2022,19:00:00,32.31065,R,ugm-3,37.79685,R,ugm-3,87.33916,R,ugm-3
23/02/2022,20:00:00,14.88613,R,ugm-3,35.64055,R,ugm-3,58.46563,R,ugm-3
23/02/2022,21:00:00,13.59543,R,ugm-3,23.31348,R,ugm-3,44.15951,R,ugm-3
23/02/2022,22:00:00,9.42215,R,ugm-3,15.21034,R,ugm-3,29.65742,R,ugm-3
23/02/2022,23:00:00,5.50701,R,ugm-3,11.8067,R,ugm-3,20.25067,R,ugm-3
23/02/2022,00:00:00,5.89422,R,ugm-3,9.57987,R,ugm-3,18.61755,R,ugm-3
24/02/2022,01:00:00,1.37633,R,ugm-3,2.50833,R,ugm-3,4.61868,R,ugm-3
24/02/2022,02:00:00,1.14694,R,ugm-3,1.98861,R,ugm-3,3.74723,R,ugm-3
24/02/2022,03:00:00,1.16128,R,ugm-3,1.61805,R,ugm-3,3.39865,R,ugm-3
24/02/2022,04:00:00,0.98924,R,ugm-3,1.9472,R,ugm-3,3.46401,R,ugm-3
24/02/2022,05:00:00,0.90322,R,ugm-3,2.34053,R,ugm-3,3.72544,R,ugm-3
24/02/2022,06:00:00,2.45159,R,ugm-3,5.84867,R,ugm-3,9.60772,R,ugm-3
24/02/2022,07:00:00,15.39772,R,ugm-3,28.61207,R,ugm-3,52.22157,R,ugm-3
24/02/2022,08:00:00,19.69876,R,ugm-3,24.04335,R,ugm-3,54.24769,R,ugm-3
24/02/2022,09:00:00,31.09651,R,ugm-3,38.52743,R,ugm-3,86.20807,R,ugm-3
24/02/2022,10:00:00,25.50516,R,ugm-3,31.47999,R,ugm-3,70.58735,R,ugm-3
24/02/2022,11:00:00,26.4944,R,ugm-3,23.49267,R,ugm-3,64.11685,R,ugm-3
24/02/2022,12:00:00,22.88153,R,ugm-3,34.84925,R,ugm-3,69.93377,R,ugm-3
24/02/2022,13:00:00,22.40841,R,ugm-3,19.1043,R,ugm-3,53.46339,R,ugm-3
24/02/2022,14:00:00,33.37606,R,ugm-3,37.58115,R,ugm-3,88.75706,R,ugm-3
24/02/2022,15:00:00,47.95658,R,ugm-3,46.0086,R,ugm-3,119.54099,R,ugm-3
24/02/2022,16:00:00,53.849,R,ugm-3,54.68587,R,ugm-3,137.25319,R,ugm-3
24/02/2022,17:00:00,47.99959,R,ugm-3,65.09274,R,ugm-3,138.69108,R,ugm-3
24/02/2022,18:00:00,38.75236,R,ugm-3,48.94521,R,ugm-3,108.36466,R,ugm-3
24/02/2022,19:00:00,39.44052,R,ugm-3,46.19071,R,ugm-3,106.66534,R,ugm-3
24/02/2022,20:00:00,27.39762,R,ugm-3,42.30358,R,ugm-3,84.31267,R,ugm-3
24/02/2022,21:00:00,17.20415,R,ugm-3,26.95333,R,ugm-3,53.33267,R,ugm-3
24/02/2022,22:00:00,16.73104,R,ugm-3,23.8226,R,ugm-3,49.47651,R,ugm-3
24/02/2022,23:00:00,15.44073,R,ugm-3,28.15397,R,ugm-3,51.82942,R,ugm-3
24/02/2022,00:00:00,7.18273,R,ugm-3,11.0125,R,ugm-3,22.02587,R,ugm-3
25/02/2022,01:00:00,2.23586,R,ugm-3,3.19818,R,ugm-3,6.62645,R,ugm-3
25/02/2022,02:00:00,1.43324,R,ugm-3,2.94661,R,ugm-3,5.14422,R,ugm-3
25/02/2022,03:00:00,1.89188,R,ugm-3,2.98449,R,ugm-3,5.88533,R,ugm-3
25/02/2022,04:00:00,1.24692,R,ugm-3,5.93519,R,ugm-3,7.84711,R,ugm-3
25/02/2022,05:00:00,1.11793,R,ugm-3,5.80602,R,ugm-3,7.52015,R,ugm-3
25/02/2022,06:00:00,5.03068,R,ugm-3,12.36193,R,ugm-3,20.07553,R,ugm-3
25/02/2022,07:00:00,12.81319,R,ugm-3,19.32738,R,ugm-3,38.97399,R,ugm-3
25/02/2022,08:00:00,39.12752,R,ugm-3,44.82965,R,ugm-3,104.82434,R,ugm-3
25/02/2022,09:00:00,63.42098,R,ugm-3,66.7605,R,ugm-3,164.00464,R,ugm-3
25/02/2022,10:00:00,39.12752,R,ugm-3,47.64153,R,ugm-3,107.63622,R,ugm-3
25/02/2022,11:00:00,61.05613,R,ugm-3,62.08169,R,ugm-3,155.69978,R,ugm-3
25/02/2022,12:00:00,47.98496,R,ugm-3,56.75154,R,ugm-3,130.32745,R,ugm-3
25/02/2022,13:00:00,79.54495,R,ugm-3,65.38257,R,ugm-3,187.3498,R,ugm-3
25/02/2022,14:00:00,84.70463,R,ugm-3,76.50043,R,ugm-3,206.37904,R,ugm-3
25/02/2022,15:00:00,20.93967,R,ugm-3,31.45456,R,ugm-3,63.56161,R,ugm-3
