Date,Sum of Nitric oxide,Sum of Nitrogen dioxide,Sum of Nitrogen oxides as nitrogen dioxide
14/06/2020,207.73375,481.19308,799.71375
15/06/2020,404.00797,881.5993,1501.06952
16/06/2020,137.54697,442.90535,653.80775
17/06/2020,310.08714,823.96208,1299.4224
18/06/2020,202.42757,488.57974,798.96436
19/06/2020,173.54875,507.66176,773.7661
20/06/2020,97.31043,212.83302,362.04029
21/06/2020,76.30483,133.81599,250.81506
22/06/2020,58.96117,86.8699,177.27574
23/06/2020,84.93428,161.73152,291.96225
24/06/2020,80.85222,220.69092,344.66258
25/06/2020,199.11288,574.57349,879.87568
26/06/2020,142.70474,434.78456,653.59542
27/06/2020,84.51509,474.2464,603.83443
28/06/2020,51.2991,67.60016,146.25762
29/06/2020,452.68598,497.86377,1191.97263
30/06/2020,476.94677,514.57927,1245.88742
01/07/2020,384.68243,327.42273,917.2609
02/07/2020,334.97936,292.91659,806.54445
03/07/2020,368.66057,402.23314,967.50474
04/07/2020,150.96512,219.29355,450.77015
05/07/2020,233.53629,262.6966,620.78059
06/07/2020,436.35612,398.63257,1067.70263
07/07/2020,532.33313,551.27411,1367.50681
08/07/2020,310.55952,306.75328,782.93787
09/07/2020,130.93435,227.34625,428.10945
10/07/2020,471.81897,475.2574,1198.70309
11/07/2020,519.38925,543.01484,1339.40058
12/07/2020,177.90049,240.62161,513.39854
13/07/2020,335.67408,312.23769,826.93073
14/07/2020,627.64498,525.07212,1487.44768
15/07/2020,669.99654,545.42484,1572.73854
16/07/2020,354.79047,295.61184,839.61626
17/07/2020,385.8409,334.41912,926.03354
18/07/2020,349.358,407.19258,942.86739
19/07/2020,253.36401,333.66272,722.14878
20/07/2020,513.83053,440.29448,1228.15694
21/07/2020,477.33356,445.8937,1177.79497
22/07/2020,180.48269,259.39395,536.13011
23/07/2020,805.59228,481.45178,1716.67606
24/07/2020,328.40369,348.73885,852.28416
25/07/2020,358.80887,347.09065,897.25657
26/07/2020,162.93449,236.37497,486.2044
27/07/2020,344.08002,387.17302,914.75502
28/07/2020,391.19166,323.91118,923.73001
29/07/2020,642.74586,488.57333,1474.10327
30/07/2020,236.42202,316.5056,679.0143
31/07/2020,94.16539,327.78612,472.17098
01/08/2020,455.41993,518.95534,1217.25617
02/08/2020,271.44335,374.02925,790.23661
03/08/2020,449.51507,468.85566,1158.10249
04/08/2020,170.4441,192.36859,453.71254
05/08/2020,265.14007,243.05773,649.60012
06/08/2020,265.30065,215.31067,622.09931
07/08/2020,162.56002,230.10512,479.36028
08/08/2020,206.14789,250.24372,566.33274
09/08/2020,172.41703,407.7198,672.0889
10/08/2020,496.55141,846.74117,1608.10938
11/08/2020,785.45466,946.24977,2150.59672
12/08/2020,723.13442,966.05294,2074.84354
13/08/2020,556.41412,562.95562,1416.11205
14/08/2020,549.5865,625.07207,1467.75962
15/08/2020,118.12653,214.15672,395.2815
16/08/2020,180.15435,454.65545,730.88826
17/08/2020,413.09395,504.19014,1137.59202
18/08/2020,394.95001,499.91775,1105.49927
19/08/2020,341.15831,745.39269,1268.49478
20/08/2020,95.87245,221.36111,368.36344
21/08/2020,45.10017,81.58757,150.74019
22/08/2020,,,
23/08/2020,,,
24/08/2020,99.55609,141.5058,294.15636
25/08/2020,389.10683,592.52903,1189.1512
26/08/2020,745.69597,616.77176,1760.1562
27/08/2020,418.03109,726.90326,1367.8753
28/08/2020,415.15041,396.75583,1033.3109
29/08/2020,439.74618,444.8178,1119.08585
30/08/2020,298.16833,463.63984,920.82484
31/08/2020,178.03369,297.4321,570.41327
01/09/2020,202.4099,290.32481,600.68228
02/09/2020,24.91101,47.68857,85.88488
03/09/2020,183.91439,214.20004,496.19815
04/09/2020,503.93874,468.10868,1240.80397
05/09/2020,773.05236,611.41367,1796.74405
06/09/2020,226.07987,301.89548,648.54651
07/09/2020,406.12993,348.57537,971.29923
08/09/2020,428.29588,350.13178,1006.84298
09/09/2020,634.75867,550.76449,1524.04752
10/09/2020,355.63381,405.75098,951.04855
11/09/2020,291.17597,320.22702,766.69062
12/09/2020,297.20958,370.56256,826.27753
13/09/2020,95.07256,130.56902,276.34492
14/09/2020,382.51327,437.50143,1024.01358
15/09/2020,826.6164,566.90835,1834.36916
16/09/2020,474.54303,616.74504,1344.36752
17/09/2020,123.31523,283.28489,472.36558
18/09/2020,790.02232,567.98444,1779.33506
19/09/2020,334.47437,411.52381,924.37737
20/09/2020,93.09734,169.29222,312.03947
21/09/2020,720.9415,721.33178,1826.75994
22/09/2020,124.07227,240.3844,430.62592
23/09/2020,817.25178,782.04634,2035.14826
24/09/2020,764.23882,712.05401,1883.87049
25/09/2020,592.58561,553.73502,1462.3536
26/09/2020,387.87932,412.74351,1007.48346
27/09/2020,251.43958,447.92861,833.46393
28/09/2020,452.78854,547.71713,1241.9832
29/09/2020,430.36646,418.22889,1078.11499
30/09/2020,161.87444,308.68263,556.88662
01/10/2020,847.34187,766.30769,2065.5471
02/10/2020,674.30604,756.15757,1790.07904
03/10/2020,650.77247,734.02685,1731.86402
04/10/2020,234.75078,500.3617,860.30778
05/10/2020,520.5956,878.93142,1677.16689
06/10/2020,1169.89915,766.81828,2560.63864
07/10/2020,1019.72954,767.27417,2330.83767
08/10/2020,985.23108,797.59801,2308.26455
09/10/2020,880.94195,754.42049,2105.17926
10/10/2020,528.57994,488.37965,1298.85758
11/10/2020,367.50747,429.98162,993.48522
12/10/2020,584.1103,552.7196,1448.34285
13/10/2020,344.61423,483.61483,1012.01596
14/10/2020,517.32426,613.56973,1406.78919
15/10/2020,943.36033,886.73094,2333.1966
16/10/2020,808.9229,795.85556,2036.18669
17/10/2020,647.37677,667.13638,1659.76688
18/10/2020,221.76248,382.2062,722.23725
19/10/2020,177.25648,334.49296,606.28244
20/10/2020,653.2476,658.68724,1660.31954
21/10/2020,462.404,592.95027,1301.95982
22/10/2020,779.44555,712.64231,1907.77545
23/10/2020,600.34807,619.45497,1539.97584
24/10/2020,124.87037,221.13692,412.60212
25/10/2020,58.00458,139.0744,228.01344
26/10/2020,554.20643,572.85776,1422.6291
27/10/2020,463.53041,480.71581,1191.45256
28/10/2020,304.92741,456.30815,923.85695
29/10/2020,333.78591,478.76322,990.56115
30/10/2020,1157.41953,969.3311,2744.01625
31/10/2020,73.38673,169.9391,282.46386
01/11/2020,58.6455,141.53998,231.46184
02/11/2020,1241.42102,1023.56487,2927.05051
03/11/2020,1273.07931,1002.191,2954.2187
04/11/2020,1244.83717,952.85795,2861.58165
05/11/2020,1282.59843,948.59469,2915.21823
06/11/2020,599.51503,592.23396,1511.47753
07/11/2020,1102.6603,807.66932,2498.39153
08/11/2020,147.85868,459.38786,686.10133
09/11/2020,386.84778,624.31798,1217.4763
10/11/2020,258.94767,452.13879,849.1863
11/11/2020,120.5684,264.41348,449.28241
12/11/2020,498.19776,503.89546,1267.78799
13/11/2020,202.54339,384.31575,694.87795
14/11/2020,105.4661,248.45346,410.1659
15/11/2020,296.23607,404.60422,858.82648
16/11/2020,606.70409,667.29362,1597.56022
17/11/2020,238.83288,356.00845,722.2138
18/11/2020,245.23279,425.59792,801.61624
19/11/2020,864.1646,857.36904,2182.40301
20/11/2020,172.83991,370.46876,635.48623
21/11/2020,616.10194,698.13613,1642.81256
22/11/2020,489.26425,562.29141,1312.4861
23/11/2020,164.8726,363.35986,616.16092
24/11/2020,203.90251,406.99632,719.64246
25/11/2020,1312.57001,894.80463,2907.38394
26/11/2020,1656.72462,994.16866,3534.44433
27/11/2020,1184.87713,838.32473,2655.11104
28/11/2020,1469.94748,1031.38904,3285.27703
29/11/2020,901.29951,804.73728,2186.71049
30/11/2020,577.43557,661.78874,1547.17756
01/12/2020,909.89831,869.067,2264.2249
02/12/2020,880.7099,778.74346,2129.14646
03/12/2020,1326.19606,1074.17755,3107.6498
04/12/2020,424.59244,536.20547,1187.23811
05/12/2020,1263.21635,919.17806,2856.08274
06/12/2020,691.91189,646.88661,1707.80331
07/12/2020,926.089,698.09059,2118.07387
08/12/2020,1245.96469,775.55268,2686.00522
09/12/2020,599.93939,672.72157,1592.61579
10/12/2020,122.99916,285.73304,474.32908
11/12/2020,205.89547,310.97818,626.6801
12/12/2020,609.16439,671.32004,1605.35906
13/12/2020,90.127,235.36742,373.56021
14/12/2020,171.68535,365.16325,628.41037
15/12/2020,298.73799,494.61523,952.67377
16/12/2020,129.18158,320.19947,518.27509
17/12/2020,207.63714,343.4656,661.83809
18/12/2020,176.72332,355.77686,626.74882
19/12/2020,75.8288,205.77342,322.04259
20/12/2020,74.7405,216.03029,330.63076
21/12/2020,355.74104,578.39877,1123.86073
22/12/2020,1165.21002,1030.28776,2816.91818
23/12/2020,1059.41918,926.06664,2550.48672
24/12/2020,575.57327,680.21102,1562.7444
25/12/2020,57.67772,335.18963,423.62756
26/12/2020,48.87252,142.92434,217.86117
27/12/2020,197.74868,501.09961,804.30996
28/12/2020,970.83973,829.71618,2318.31634
29/12/2020,353.53177,464.65584,1006.73028
30/12/2020,1293.5803,1018.04738,3001.50948
31/12/2020,728.92813,578.63511,1696.30928
01/01/2021,66.77303,208.67804,311.06195
02/01/2021,187.71617,330.50547,618.33291
03/01/2021,605.68866,642.07345,1570.78307
04/01/2021,999.75439,792.54559,2325.48092
05/01/2021,1550.93706,975.88412,3353.95438
06/01/2021,1026.41311,773.87382,2347.68533
07/01/2021,589.80126,763.89263,1668.24191
08/01/2021,831.78614,889.86432,2165.25193
09/01/2021,596.61598,784.90513,1699.70355
10/01/2021,488.10361,808.67576,1557.09082
11/01/2021,861.41885,836.62909,2157.45291
12/01/2021,743.49175,799.48599,1939.49081
13/01/2021,1608.19969,1237.37391,3703.24569
14/01/2021,156.04376,358.74586,598.00961
15/01/2021,322.48367,482.57742,977.04544
16/01/2021,338.54587,559.51,1078.60643
17/01/2021,259.7019,545.69141,943.89542
18/01/2021,576.94955,806.45596,1691.09959
19/01/2021,1756.14346,1123.69761,3816.41333
20/01/2021,684.09504,814.29514,1863.22617
21/01/2021,306.72947,397.94696,868.25889
22/01/2021,828.31693,822.20288,2092.27111
23/01/2021,1006.04932,1000.85023,2543.43764
24/01/2021,560.31745,785.04162,1644.183
25/01/2021,967.95474,816.47457,2300.65109
26/01/2021,2446.34449,1167.42966,4918.43889
27/01/2021,1075.65237,1106.38489,2755.69554
28/01/2021,327.89497,925.78079,1428.54604
29/01/2021,560.74906,735.75228,1595.55548
30/01/2021,954.6436,996.98331,2460.74978
31/01/2021,629.06289,786.41749,1750.96705
01/02/2021,1185.93367,1112.39218,2930.7984
02/02/2021,464.24522,982.03353,1693.86626
03/02/2021,352.22432,835.84132,1375.91107
04/02/2021,303.68256,712.16838,1177.80848
05/02/2021,301.17554,693.31024,1155.10627
06/02/2021,267.70073,805.41843,1215.88717
07/02/2021,204.88107,845.93904,1160.08561
08/02/2021,334.512,782.81547,1295.7267
09/02/2021,523.76579,841.06449,1644.16079
10/02/2021,728.34042,949.67922,2066.45222
11/02/2021,611.70373,969.6052,1907.53785
12/02/2021,117.69314,247.67173,428.13198
13/02/2021,61.80244,116.52855,211.29096
14/02/2021,49.7965,216.54598,292.89954
15/02/2021,139.79044,381.16517,595.50751
16/02/2021,118.34546,300.68435,482.14481
17/02/2021,78.98229,198.26884,319.37328
18/02/2021,110.55721,250.53789,420.05652
19/02/2021,81.05729,202.55547,326.84156
20/02/2021,147.79199,263.87942,490.49065
21/02/2021,58.95236,166.25893,256.65125
22/02/2021,254.96438,474.98797,865.92788
23/02/2021,74.68413,204.26709,318.78114
24/02/2021,124.12652,251.97637,442.30109
25/02/2021,491.98135,697.09064,1451.45152
26/02/2021,711.87634,837.28387,1928.81243
27/02/2021,953.20746,892.66623,2354.23058
28/02/2021,1018.7744,894.75265,2456.85159
01/03/2021,651.13074,664.17577,1662.56239
02/03/2021,166.38202,440.88515,696.0007
03/03/2021,607.43088,875.15499,1806.53604
04/03/2021,346.19409,625.57349,1156.397
05/03/2021,709.88141,941.91741,2030.38711
06/03/2021,659.77352,793.41754,1805.05613
07/03/2021,344.04481,606.3726,1133.9006
08/03/2021,728.85339,968.15204,2085.71165
09/03/2021,120.87926,260.22925,445.57482
10/03/2021,112.48743,252.3235,424.80181
11/03/2021,420.86709,568.72246,1214.04296
12/03/2021,251.02302,407.78875,792.68531
13/03/2021,546.89998,727.51627,1566.08456
14/03/2021,139.54411,278.05262,492.01725
15/03/2021,577.54202,699.01279,1584.56489
16/03/2021,358.33821,442.54168,991.98591
17/03/2021,540.32082,670.95597,1499.43628
18/03/2021,421.93004,545.34367,1192.29399
19/03/2021,643.20602,654.61639,1640.85185
20/03/2021,598.68189,535.90554,1453.87159
21/03/2021,187.39244,436.16253,723.49358
22/03/2021,524.22462,681.96537,1485.76522
23/03/2021,138.92593,322.38906,535.40582
24/03/2021,132.69196,281.44779,484.90594
25/03/2021,98.48731,259.19444,410.20617
26/03/2021,155.04352,318.01433,555.74436
27/03/2021,268.89852,405.45089,817.75618
28/03/2021,75.39682,189.47039,305.07724
29/03/2021,110.88056,196.55188,366.56635
30/03/2021,213.53494,339.99782,667.41344
31/03/2021,303.38997,493.58181,958.77325
01/04/2021,519.00433,887.23846,1683.03398
02/04/2021,417.3725,624.86684,1264.82902
03/04/2021,520.46774,778.2858,1576.32521
04/04/2021,202.23383,411.95859,722.04608
05/04/2021,271.35957,333.88176,749.96059
06/04/2021,334.15719,392.07404,904.4412
07/04/2021,565.50035,743.75022,1610.83868
08/04/2021,304.73979,428.12905,895.39018
09/04/2021,474.3998,622.87731,1350.2802
10/04/2021,371.15878,561.14322,1130.24538
11/04/2021,178.55193,349.96216,623.73796
12/04/2021,486.71038,645.8335,1392.11235
13/04/2021,456.31343,690.96116,1390.63195
14/04/2021,419.03085,656.20085,1298.70593
15/04/2021,255.57101,423.13486,815.00494
16/04/2021,110.63904,342.22747,511.87162
17/04/2021,136.80655,394.1791,603.94617
18/04/2021,53.27623,236.00585,317.69488
19/04/2021,131.32949,340.62502,541.99413
20/04/2021,581.53001,780.97706,1672.64398
21/04/2021,383.28807,555.30422,1143.00437
22/04/2021,519.87305,734.90197,1532.02949
23/04/2021,626.04695,824.25998,1784.18525
24/04/2021,278.58504,610.87527,1038.03302
25/04/2021,91.7651,272.12493,412.82947
26/04/2021,587.46492,770.48254,1671.24951
27/04/2021,402.99102,788.39757,1406.30852
28/04/2021,592.05346,836.37796,1744.18059
29/04/2021,525.85735,731.45825,1537.76165
30/04/2021,815.17237,941.36201,2191.27556
01/05/2021,492.59497,730.73484,1486.03657
02/05/2021,266.79539,597.72449,1006.8051
03/05/2021,298.62567,639.7477,1097.63406
04/05/2021,329.91019,395.44346,901.29867
05/05/2021,533.73677,629.76026,1448.14519
06/05/2021,746.69077,835.45379,1980.36359
07/05/2021,480.78066,605.11096,1342.29767
08/05/2021,310.04819,620.16652,1095.56707
09/05/2021,75.20946,245.79786,361.11741
10/05/2021,592.54839,789.29684,1697.85837
11/05/2021,119.15621,308.48433,491.18798
12/05/2021,548.45514,1285.43963,2126.39244
13/05/2021,601.58935,960.50953,1882.93367
14/05/2021,745.66832,813.20792,1956.55007
15/05/2021,244.55028,502.39749,877.36935
16/05/2021,71.84204,207.05094,317.20714
17/05/2021,173.43211,398.86295,664.78852
18/05/2021,592.48958,722.30342,1630.77474
19/05/2021,583.64584,826.81075,1721.72185
20/05/2021,380.18524,1060.18364,1643.12617
21/05/2021,305.89448,463.83284,932.86447
22/05/2021,441.18835,534.89896,1211.37833
23/05/2021,75.93532,235.40825,351.84079
24/05/2021,231.01359,593.30581,947.52172
25/05/2021,494.56022,790.66905,1548.9841
26/05/2021,695.70423,656.33378,1723.06538
27/05/2021,483.96393,511.25783,1253.3255
28/05/2021,514.92916,732.00457,1521.55158
29/05/2021,111.00416,305.75937,475.96341
30/05/2021,70.40966,212.87542,320.83537
31/05/2021,119.56182,282.05775,465.38329
01/06/2021,184.81034,366.76659,650.1385
02/06/2021,543.24751,1125.36038,1958.32824
03/06/2021,202.37352,516.3234,826.62513
04/06/2021,204.92589,362.03608,676.25135
05/06/2021,169.94463,324.22694,584.80506
06/06/2021,189.78396,399.0733,690.07129
07/06/2021,178.44789,356.67939,630.29563
08/06/2021,228.97716,336.16814,687.26157
09/06/2021,187.00797,273.23521,559.97679
10/06/2021,161.28602,210.16683,457.46861
11/06/2021,576.30052,592.64628,1476.29474
12/06/2021,369.17864,514.95704,1081.02301
13/06/2021,126.72715,178.05087,372.3631
14/06/2021,753.02135,632.53285,1787.14944
15/06/2021,250.58219,263.86526,648.08593
16/06/2021,176.51842,340.64318,611.30094
17/06/2021,438.42845,618.47198,1290.71957
18/06/2021,473.29053,574.6306,1300.33254
19/06/2021,273.30526,414.21299,833.2752
20/06/2021,215.12166,287.5435,617.39207
21/06/2021,773.71759,615.31471,1801.66511
22/06/2021,419.22874,413.5163,1056.32469
23/06/2021,269.31838,427.48218,840.43128
24/06/2021,580.80278,482.65008,1373.20193
25/06/2021,395.20936,372.79483,978.77408
26/06/2021,455.71933,533.2296,1231.98948
27/06/2021,135.20693,239.81384,447.12824
28/06/2021,381.92164,465.90314,1051.50819
29/06/2021,642.44362,520.606,1505.67249
30/06/2021,458.48216,357.46827,1060.4644
01/07/2021,,,
02/07/2021,,,
03/07/2021,,,
04/07/2021,,,
05/07/2021,,,
06/07/2021,301.63193,363.38121,825.87704
07/07/2021,555.36898,585.62649,1437.1804
08/07/2021,357.95696,384.57077,933.43041
09/07/2021,792.63003,771.08995,1986.43906
10/07/2021,386.06089,517.61306,1109.5648
11/07/2021,55.03737,152.03928,236.42873
12/07/2021,426.03805,697.01532,1350.26454
13/07/2021,613.89671,595.6964,1536.99158
14/07/2021,415.39986,446.36809,1083.30564
15/07/2021,372.21634,344.17642,914.90016
16/07/2021,544.47919,446.98229,1281.83872
17/07/2021,432.16737,393.79784,1056.44521
18/07/2021,151.00711,280.54915,512.09019
19/07/2021,505.61142,548.43872,1323.69872
20/07/2021,47.22066,129.47592,201.8799
21/07/2021,192.99798,288.32666,584.25272
22/07/2021,565.06722,560.00333,1426.42763
23/07/2021,482.87046,561.25705,1301.64813
24/07/2021,153.49826,267.45715,502.81783
25/07/2021,239.0115,431.02024,797.4994
26/07/2021,390.11918,550.15456,1148.32894
27/07/2021,652.92054,1126.95135,2128.08218
28/07/2021,641.52576,1251.35254,2235.01164
29/07/2021,530.26213,575.65718,1388.71447
30/07/2021,914.87577,833.59851,2236.38845
31/07/2021,502.98329,445.41656,1216.64677
01/08/2021,276.59607,293.42116,717.52921
02/08/2021,578.27436,667.26026,1553.93516
03/08/2021,206.60649,335.25568,652.04783
04/08/2021,204.28809,282.19073,595.42807
05/08/2021,113.27066,362.21332,535.89258
06/08/2021,358.74125,1017.4965,1567.55872
07/08/2021,183.61908,441.88072,723.42605
08/08/2021,321.15454,596.97156,1089.40164
09/08/2021,417.5474,495.66619,1135.89657
10/08/2021,551.66544,716.83337,1562.70858
11/08/2021,209.00681,477.23284,797.70548
12/08/2021,205.53855,250.09119,565.24588
13/08/2021,191.00432,265.70707,558.57626
14/08/2021,505.68253,498.90181,1274.27081
15/08/2021,283.81621,373.43635,808.6151
16/08/2021,497.93715,525.25285,1288.7458
17/08/2021,900.83045,667.91202,2049.16607
18/08/2021,734.48384,576.11123,1702.30404
19/08/2021,601.29762,747.33019,1669.30697
20/08/2021,584.41185,787.53105,1683.61676
21/08/2021,237.05156,385.259,748.73297
22/08/2021,149.18185,480.96403,709.70637
23/08/2021,911.20635,840.44535,2237.60892
24/08/2021,683.45068,577.78461,1625.72767
25/08/2021,562.43237,485.24504,1347.62928
26/08/2021,441.48617,552.82614,1229.76216
27/08/2021,696.93811,827.87674,1896.50031
28/08/2021,610.58106,652.98365,1589.19488
29/08/2021,270.06317,384.59967,798.69073
30/08/2021,697.01922,727.85162,1796.59951
31/08/2021,693.47004,659.15659,1722.46247
01/09/2021,593.75029,663.25581,1573.66023
02/09/2021,596.75376,811.33947,1726.34911
03/09/2021,625.7654,887.12676,1846.62034
04/09/2021,149.45624,401.03801,630.20103
05/09/2021,56.68863,195.50196,282.4232
06/09/2021,316.22657,532.71873,1017.59271
07/09/2021,888.79187,743.42532,2106.22049
08/09/2021,689.47772,603.73938,1660.92383
09/09/2021,661.77962,993.10455,2007.81909
10/09/2021,1048.75283,1125.35689,2733.42214
11/09/2021,459.74132,642.04332,1346.97019
12/09/2021,327.47793,481.48288,983.6087
13/09/2021,276.81172,392.59051,817.02923
14/09/2021,159.16932,368.00574,612.06192
15/09/2021,213.53654,405.18221,732.60028
16/09/2021,505.02352,537.35413,1311.71273
17/09/2021,111.24023,279.36011,449.92606
18/09/2021,377.22572,625.51965,1203.9243
19/09/2021,164.5526,374.9418,627.25222
20/09/2021,656.51011,547.24416,1553.87894
21/09/2021,372.33745,464.55465,1035.46409
22/09/2021,491.80376,708.38996,1462.47861
23/09/2021,457.46834,596.37702,1297.81863
24/09/2021,643.56928,667.6722,1654.46467
25/09/2021,258.34561,374.14025,770.26463
26/09/2021,83.49919,172.89721,300.92746
27/09/2021,372.15868,536.11589,1106.75119
28/09/2021,221.06025,426.55895,765.51327
29/09/2021,823.28202,697.06108,1959.40919
30/09/2021,219.64297,389.19581,725.97699
01/10/2021,285.59484,386.98965,824.89556
02/10/2021,137.52849,287.2829,498.15701
03/10/2021,103.2441,224.15581,382.46121
04/10/2021,234.3299,386.42796,745.72876
05/10/2021,667.74275,571.79578,1595.65368
06/10/2021,616.80764,534.9689,1480.72736
07/10/2021,207.41845,280.32101,598.35819
08/10/2021,232.39861,385.13422,741.47378
09/10/2021,382.89562,487.07332,1074.17171
10/10/2021,328.54051,489.99141,993.74649
11/10/2021,1048.50643,918.16687,2525.85431
12/10/2021,885.96711,800.42211,2158.88604
13/10/2021,857.83629,785.25266,2100.58331
14/10/2021,294.37083,386.56509,837.92739
15/10/2021,956.37454,885.67705,2352.09755
16/10/2021,633.55696,715.53068,1686.9711
17/10/2021,531.29634,1002.53067,1817.17371
18/10/2021,328.25054,554.62917,1057.93967
19/10/2021,265.22376,356.95383,763.62457
20/10/2021,498.84227,604.55347,1369.43424
21/10/2021,653.48237,670.15368,1672.14598
22/10/2021,1031.18143,937.65338,2518.77617
23/10/2021,141.37076,311.73996,528.50543
24/10/2021,69.62934,162.35019,269.11365
25/10/2021,427.20786,521.82546,1176.86841
26/10/2021,163.29696,297.24217,547.62731
27/10/2021,207.08773,428.99283,746.52291
28/10/2021,395.76001,631.50499,1238.32854
29/10/2021,392.56349,600.23011,1202.15238
30/10/2021,480.75656,586.74674,1323.89646
31/10/2021,159.25113,444.41848,688.60017
01/11/2021,712.49144,654.36265,1746.83424
02/11/2021,1131.84783,907.61772,2643.09352
03/11/2021,623.37883,664.64838,1620.4825
04/11/2021,881.59143,776.39693,2128.15159
05/11/2021,1378.44824,1157.9341,3271.52527
06/11/2021,369.72485,417.5776,984.48109
07/11/2021,260.04312,329.29406,728.02123
08/11/2021,195.90823,354.061,654.44941
09/11/2021,527.30039,635.97153,1444.48752
10/11/2021,692.68631,686.13925,1748.24337
11/11/2021,1117.79628,709.84038,2423.77075
12/11/2021,544.78734,509.75574,1345.08469
13/11/2021,806.08102,818.09092,2054.06454
14/11/2021,98.02995,272.96055,423.27101
15/11/2021,989.21862,731.43804,2248.21872
16/11/2021,381.05848,521.82387,1106.10536
17/11/2021,612.8758,696.7433,1636.47306
18/11/2021,791.77006,793.1104,2007.14087
19/11/2021,785.15826,843.5824,2047.47492
20/11/2021,661.63623,699.68221,1714.17691
21/11/2021,409.43337,487.20909,1114.99812
22/11/2021,1207.62437,965.43534,2817.10018
23/11/2021,1658.59691,984.60152,3527.74803
24/11/2021,1366.56432,943.17605,3038.5454
25/11/2021,868.8213,705.52504,2037.6991
26/11/2021,365.93189,389.24145,950.32924
27/11/2021,415.91431,481.64476,1119.37111
28/11/2021,401.24281,643.26765,1258.49804
29/11/2021,970.86056,894.33967,2382.97174
30/11/2021,1507.10247,1082.91669,3393.77491
01/12/2021,694.1869,633.09346,1697.49852
02/12/2021,1132.02024,948.06673,2683.8069
03/12/2021,1433.24512,1084.76929,3282.38116
04/12/2021,675.0885,625.95157,1661.07276
05/12/2021,445.57489,614.96853,1298.1738
06/12/2021,717.21248,693.59509,1793.30558
07/12/2021,1148.43734,717.10254,2478.0152
08/12/2021,1063.95899,898.62017,2530.00114
09/12/2021,1069.94597,961.47387,2602.03481
10/12/2021,1386.87955,1210.45641,3336.97535
11/12/2021,508.03043,697.05391,1476.02301
12/12/2021,471.35245,713.8909,1436.6212
13/12/2021,459.80529,582.20837,1287.23332
14/12/2021,343.10578,406.97349,933.06165
15/12/2021,2233.67878,1124.64514,4549.57145
16/12/2021,1886.19198,1163.04739,4055.16808
17/12/2021,1710.81677,903.54697,3526.76274
18/12/2021,1611.69087,834.007,3305.23186
19/12/2021,547.20893,672.83641,1511.87839
20/12/2021,1362.61729,1064.29865,3153.61597
21/12/2021,1185.74955,853.37748,2671.50142
22/12/2021,1027.7734,810.34467,2386.24194
23/12/2021,1807.15046,1110.7251,3881.65051
24/12/2021,753.62866,1008.70048,2164.24828
25/12/2021,39.64779,200.392,261.18444
26/12/2021,58.22818,125.84765,215.12953
27/12/2021,670.7526,655.17965,1683.65261
28/12/2021,1216.01868,875.88434,2740.42027
29/12/2021,744.88766,726.73851,1868.88365
30/12/2021,1211.09098,928.70791,2785.68817
31/12/2021,2969.86569,1232.32026,5786.05079
01/01/2022,48.3343,171.87361,245.98513
02/01/2022,93.15175,228.22137,371.05199
03/01/2022,640.97664,671.21699,1654.03414
04/01/2022,517.50426,486.91983,1280.41524
05/01/2022,731.84837,721.03754,1843.18939
06/01/2022,269.62476,419.42817,832.84695
07/01/2022,1145.06784,1061.35474,2817.10095
08/01/2022,1022.10165,884.27675,2451.4774
09/01/2022,1516.94794,972.97051,3298.92491
10/01/2022,364.0997,524.51779,1082.7962
11/01/2022,787.86896,868.61563,2076.6645
12/01/2022,1067.33555,965.20831,2601.76669
13/01/2022,1524.77161,1033.74711,3371.69761
14/01/2022,1213.32422,999.06945,2859.47393
15/01/2022,1157.21149,872.74896,2647.11516
16/01/2022,344.71758,504.84905,1033.40857
17/01/2022,2218.47517,1216.07665,4617.69112
18/01/2022,837.31823,736.84835,2020.71838
19/01/2022,464.41483,554.56304,1266.65581
20/01/2022,1004.91541,972.35094,2513.1997
21/01/2022,3785.34122,1658.37765,7462.48657
22/01/2022,943.41543,909.62489,2356.17505
23/01/2022,213.97881,421.75405,749.85023
24/01/2022,1209.11442,986.74101,2840.69057
25/01/2022,972.72417,889.77671,2381.26624
26/01/2022,1068.56739,822.20448,2460.65156
27/01/2022,722.92603,839.4645,1947.93561
28/01/2022,498.15103,701.81501,1465.63595
29/01/2022,331.61845,384.92316,893.39767
30/01/2022,245.44184,452.11634,828.45522
31/01/2022,715.90181,740.49817,1838.19896
01/02/2022,422.18339,524.3082,1171.64704
02/02/2022,891.34442,948.427,2315.13605
03/02/2022,296.46988,491.10998,945.69078
04/02/2022,960.17797,975.50694,2447.75927
05/02/2022,652.05856,794.8531,1794.66227
06/02/2022,339.09956,530.37909,1050.32447
07/02/2022,531.00627,682.38938,1496.5876
08/02/2022,761.05156,882.92436,2049.85379
09/02/2022,538.91112,659.12875,1485.44758
10/02/2022,435.42073,568.98284,1236.61861
11/02/2022,481.87564,623.59745,1362.4631
12/02/2022,173.04009,324.75458,590.07902
13/02/2022,334.26034,544.71641,1057.24172
14/02/2022,749.36611,870.94248,2019.95446
15/02/2022,688.27195,866.90722,1922.2428
16/02/2022,741.44994,833.03558,1969.9096
17/02/2022,701.70345,863.49532,1939.42561
18/02/2022,518.91821,832.98888,1628.65239
19/02/2022,754.13573,923.69057,2080.01589
